🔸央视,#genre#
BS12,P2p://generationnexxxt.com:19806/9a0e8e3bc32341738cd921467307e93e
ゴルフネットワークHD,P2p://generationnexxxt.com:19806/df0994ae49fd4d138304ebcd700a9d1c
時代劇専門チャンネル,P2p://generationnexxxt.com:19806/aaa4c8da4b0f4146a58012b64a9d1c06
Music Japan TV,P2p://generationnexxxt.com:19806/7bbfd7a0233d4861943f8488dc21e075
キッズステーションHD,P2p://generationnexxxt.com:19806/434d7c2079e341609cba49f816c81cf5
ディスカバリーチャンネル,P2p://generationnexxxt.com:19806/c198ef50712d485d95ebf9c20935cfdb
ナショナルジオグラフィック,P2p://generationnexxxt.com:19806/415d6f2939a74d34b80a151a959b1733
日テレNEWS 24,P2p://generationnexxxt.com:19806/c7154b60dd934b43a1e42a0fc1b38734
旅チャンネル,P2p://generationnexxxt.com:19806/bab71e3fb519479ea64543d006b8089f

🔸韩国,#genre#
Arirang,P2p://generationnexxxt.com:19806/853704c2f9a442e7a1532038f14d8d00
KBS1,P2p://generationnexxxt.com:19806/28676e413f2a477ababeae97e87ef855
KBS2,P2p://generationnexxxt.com:19806/fa378d3829f643d2a87c4c754bbae507
KBS Drama,P2p://generationnexxxt.com:19806/10263d570592484e864bf42334ba5a2f
KBS Joy,P2p://generationnexxxt.com:19806/0a9a842f13284e848e7aa72af382c176
SBS,P2p://generationnexxxt.com:19806/c8f25b3b0185407792640de06e8781df
SBS Biz,P2p://generationnexxxt.com:19806/a99ade867d304779a5ac84ab89228575
JTBC,P2p://generationnexxxt.com:19806/4e234cda667b42a8bc3081db3b08bfce
EBS,P2p://generationnexxxt.com:19806/257252e5e0f749beb160af97e36d15d1
YTN,P2p://generationnexxxt.com:19806/37e575278e574bc9a9fc598c733de125
Mnet,P2p://generationnexxxt.com:19806/e4f2d41cce0c4f85a2019f13d1bb2aeb
tvN,P2p://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7
OCN,P2p://generationnexxxt.com:19806/0fae247ef984444d9149e2c20be2c8b3
OCN Movies,P2p://generationnexxxt.com:19806/328994e1d61946198d921e2fe2bbc1a0
TV Chosun,P2p://generationnexxxt.com:19806/f2bbdada428d45c298a039f3bdf0f12e
MBC,P2p://generationnexxxt.com:19806/36faab63fc2e4983b559a7e8f2002e30
MBN,P2p://generationnexxxt.com:19806/09dbf5da37f9450c9bca9c7dabadf2bd
Tooniverse,P2p://generationnexxxt.com:19806/3c1da427c435451fa526abe4d1c5d446
SPOTV,P2p://generationnexxxt.com:19806/d270398d5c9d4358a1fab94773d6b8d1
JTBC GOLF,P2p://generationnexxxt.com:19806/7c397fb18c154c5f91e41a48fd3ab95c

🔸泰国,#genre#
Channel 5,P2p://generationnexxxt.com:19806/68798aed16c6475180d6239acdecd888
NBT,P2p://generationnexxxt.com:19806/4977f52edbae4d41b28fa28fb4bb8eb7
TNN 16,P2p://generationnexxxt.com:19806/5fa63eddc30543879c96b0a0a08ea60d
JKN 18,P2p://generationnexxxt.com:19806/5fa4254f665e421688ac293bd1dd1d59
Voice TV,P2p://generationnexxxt.com:19806/565ee6db091d4f5eb249d8cfd88ff392
Nation TV,P2p://generationnexxxt.com:19806/9006192061234d3abc002c9df98617a3
Workpoint TV,P2p://generationnexxxt.com:19806/e3dcbf98790f47a6ae10aa0e6b92d3a3
true4U,P2p://generationnexxxt.com:19806/70d07d9bf1594d1aafa109803f097fd5
GMM 25,P2p://generationnexxxt.com:19806/7202eeef804f4338bcd118210a39a66b
Channel 8,P2p://generationnexxxt.com:19806/3564da7fb0ea488cba5f0179145e0394
Mono 29,P2p://generationnexxxt.com:19806/a8da70ef841f4aa29be21f4123b1e0a6
MCOT,P2p://generationnexxxt.com:19806/84419b9f1d144bd687913e3739c10011
ONE,P2p://generationnexxxt.com:19806/bbed53ec33024bafae4696ba4d589e2c
Thairath TV,P2p://generationnexxxt.com:19806/c1db5ee1e01048bc9f7319cda9a530c6
Channel 3,P2p://generationnexxxt.com:19806/9f2ed619044e4208b64ba52f7a8c0a80
Amarin TV,P2p://generationnexxxt.com:19806/74f013c77d3b43bf875702f7177dba68
Channel 7,P2p://generationnexxxt.com:19806/377bbd391f744a86a07d3d46e28db730
PPTV,P2p://generationnexxxt.com:19806/46ff90c62cbb4bdfbccd3033a9268dcb
Boomerang,P2p://generationnexxxt.com:19806/98ded4efebe2480fa7538e6bec832b7a
Thai Parliament TV,P2p://generationnexxxt.com:19806/139a4607a0d24095a17ff2745cb2141d
Thai PBS,P2p://generationnexxxt.com:19806/aeb8c0b2981e4f0fb69383eea64f5deb
News 1,P2p://generationnexxxt.com:19806/4d7a0f009ed44250b371cf1a3b10c4b3
Channel 4050,P2p://generationnexxxt.com:19806/03f62b6c560745a69e3580aaa3a32294
TVB Thai,P2p://generationnexxxt.com:19806/7cf6f4e9806f4b6389d3a89af43cc256
Bluesky,P2p://generationnexxxt.com:19806/c6490fe262bd4cf9a6bb3a3b82870495
Top News,P2p://generationnexxxt.com:19806/8a46eec67bfa42f6abd4032f91d304bf
 
🔸北美,#genre#
CNBC,P2p://generationnexxxt.com:19806/b24b9d83ab9d4ddb9cbd80a2b42ca461
Bloomberg TV,P2p://generationnexxxt.com:19806/885bb543b9cb4bbeb5bcfe518fb90780
ESPN,P2p://generationnexxxt.com:19806/2436baa9e481444fa785298d5931bdba
600TV,P2p://generationnexxxt.com:19806/64c36a1900089f29fd2b824d6b4b65c1
CBSN,P2p://generationnexxxt.com:19806/697a642115f74499aafe783d34690381
Fox News,P2p://generationnexxxt.com:19806/e9305a82b75c42f5901c0594e063e999
NBA,P2p://generationnexxxt.com:19806/65159b8e000aa81c3e3cd2861b6b31f1
新时代1(西部),P2p://generationnexxxt.com:19806/a3d06a9ecf30410582ad64ed15cdf6fd
新时代2,P2p://generationnexxxt.com:19806/65013e4c0002afeaeeb07d8a59ff6121
新时代1(东部),P2p://generationnexxxt.com:19806/28d014f7982c4041ab7197218b9c1284
城市电视,P2p://generationnexxxt.com:19806/a18fbea7eddd4079b3e2e684d19df5c4
Fox News,P2p://generationnexxxt.com:19806/5cdbb62f542843da8d140520a0a966bc
BBC World News,P2p://generationnexxxt.com:19806/416eca57b45148398865fc4dabf40b72
CNN USA,P2p://generationnexxxt.com:19806/e26f49dc14b34b1abe3e1fea84e1e5f4
CBC News,P2p://generationnexxxt.com:19806/7fbe49af6e5a4041ad124362351e4b20
MSNBC,P2p://generationnexxxt.com:19806/27c4d56058c44a4e9c41a98a99a7bc13
CTV News,P2p://generationnexxxt.com:19806/c48d5139ac954dbaa49a8b0e23af6e16
Business News Network,P2p://generationnexxxt.com:19806/dc5be6cec9ba4284900e5670cbcae0bb
CP24,P2p://generationnexxxt.com:19806/6186394bd1ff4b8b9757d542a9ca2e4b
The Weather Network,P2p://generationnexxxt.com:19806/c556ed82dcc2453dabd398273651d952
The Weather Channel,P2p://generationnexxxt.com:19806/499917ffa94444328d65744d929c1eb3
KOMO 4 TV,P2p://generationnexxxt.com:19806/fab26bb6a6f942f2bf0b415dd9970c67

🔸法国,#genre#
C8,http://144.217.72.24:80/c8/index.m3u8
W9,http://144.217.72.24:80/w9/index.m3u8
M6,http://144.217.72.24:80/m6/index.m3u8
6Ter,http://144.217.72.24:80/6ter/index.m3u8
TFX,http://144.217.72.24:80/TFX/index.m3u8
Paris Premiere,http://144.217.72.24:80/parispremiere/index.m3u8
Cherie 25,http://144.217.72.24:80/cherie25/index.m3u8
Teva,http://144.217.72.24/teva/index.m3u8
RMC Story,http://144.217.72.24/rmcstory/index.m3u8
ABC HD,http://49.0.64.96:8007/ABC
Action HD,http://49.0.64.96:8007/Action
Amazing HD,http://49.0.64.96:8007/AMAZING
CARTOON Umi HD,http://49.0.64.96:8007/Cartoonumi
Chillayo HD,http://49.0.64.96:8007/Chillayo
Cinemachi HD,http://49.0.64.96:8007/Cinemachi
Discovery HD,http://49.0.64.96:8007/Discovery
France 24 (en Francais),http://49.0.64.96:8007/France24
GINX HD,http://49.0.64.96:8007/GINX
GOLF HD,http://49.0.64.96:8007/GOLF
FBI H-Channel HD,http://49.0.64.96:8007/H-Channel
HI Fight HD,http://49.0.64.96:8007/HIFIGHT
HI Sport HD,http://49.0.64.96:8007/HiSports
IZAA HD,http://49.0.64.96:8007/IZAA
Shop Now True Select,http://49.0.64.96:8007/JAJINGJA
Kaset HD,http://49.0.64.96:8007/Kaset
DTV4 M2rock HD,http://49.0.64.96:8007/M2ROCK
DTV1 M4jazz HD,http://49.0.64.96:8007/M4JAZZ
DTV3 M6country HD,http://49.0.64.96:8007/M6COUNTRY
NBA One HD,http://49.0.64.96:8007/NBA
PetClub HD,http://49.0.64.96:8007/PetClub
PING HD,http://49.0.64.96:8007/PING
Pluse HD,http://49.0.64.96:8007/PLUSE
SANOOK HD,http://49.0.64.96:8007/Qartar
RAI Asia Intl.,http://49.0.64.96:8007/RAI_Asia
Series HD,http://49.0.64.96:8007/SERIES
Smithsonian HD,http://49.0.64.96:8007/Smithsonian
DTV2 Tennis HD,http://49.0.64.96:8007/TENNIS
Top Fight HD,http://49.0.64.96:8007/TOPFIGHT
Trace HD,http://49.0.64.96:8007/Trace
TV5,http://49.0.64.96:8007/TV5
WORLD ANIMAL HD,http://49.0.64.96:8007/Animal
WSCI HD,http://49.0.64.96:8007/WSCI
Zoomoo HD,http://49.0.64.96:8007/Zoomoo

🔸荷兰,#genre#
Antena3 HD,http://94.156.33.91/Antena3-Romania/index.m3u8
Cinemax,http://94.156.33.91/Cinemax-Romania/index.m3u8
Cinemax2,http://94.156.33.91/Cinemax2-Romania/index.m3u8
ComedyCentral,http://94.156.33.91/ComedyCentral-Romania/index.m3u8
FilmBox,http://94.156.33.91/FilmBox-Romania/index.m3u8
FilmBoxFamily,http://94.156.33.91/FilmBoxFamily-Romania/index.m3u8
FilmBoxPremium,http://94.156.33.91/FilmBoxPremium-Romania/index.m3u8
HBO,http://94.156.33.91/HBO-Romania/index.m3u8
HBO2,http://94.156.33.91/HBO2-Romania/index.m3u8
HBO3,http://94.156.33.91/HBO3-Romania/index.m3u8
KanalD,http://94.156.33.91/KanalD-Romania/index.m3u8
National24Plus,http://94.156.33.91/National24Plus-Romania/index.m3u8
NationalTV,http://94.156.33.91/NationalTV-Romania/index.m3u8
PrimaTV,http://94.156.33.91/PrimaTV-Romania/index.m3u8
ProArena HD,http://94.156.33.91/ProArena-Romania/index.m3u8
Telestar1,http://94.156.33.91/Telestar1-Romania/index.m3u8
TVR2,http://94.156.33.91/TVR2-Romania/index.m3u8
TVR1 HD,http://94.156.33.91/TVR1-Romania/index.m3u8
TVR3,http://94.156.33.91/TVR3-Romania/index.m3u8
TVRInternational HD,http://94.156.33.91/TVRInternational-Romania/index.m3u8
ViasatHistory,http://94.156.33.91/ViasatHistory-Romania/index.m3u8

🔸彩虹_231,#genre#
XXL,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/5009/index.m3u8
Playboy,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/527/index.m3u8
Русская Ночь,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/147/index.m3u8
Brazzers TV Europe,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/910/index.m3u8
Blue Hustler,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/1064/index.m3u8
Barely legal,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/871/index.m3u8
Passion XXX,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/878/index.m3u8
Redlight HD,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/242/index.m3u8
Private TV,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/243/index.m3u8
Hustler HD Europe,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/244/index.m3u8
Dorcel TV HD,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/245/index.m3u8
O-la-la,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/2161/index.m3u8
Vivid Red HD,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/2162/index.m3u8
Exxxotica HD,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/2397/index.m3u8
Penthouse Passion,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/5010/index.m3u8
Penthouse Gold HD,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/5011/index.m3u8
Penthouse Quickies,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/5012/index.m3u8
Penthouse Quickies HD,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/5013/index.m3u8
Extasy 4K,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/5014/index.m3u8
Eroxxx HD,http://4aa6022a.cbilant.com/iptv/U8TX68AFYA4KVP/5015/index.m3u8











